Date,Store_ID,Product_ID,Category,Region,Price,Units_Sold,Promotion,Holiday,Temperature,Rainfall,Sales
2024-05-18,S003,P017,Electronics,East,119,57,No,No,22.3,2.8,6783
2024-05-18,S003,P010,Clothing,East,141,80,No,No,19.5,3.6,11280
2024-05-18,S003,P005,Electronics,East,126,46,No,No,22.0,0.0,5796
2024-05-18,S004,P001,Electronics,West,122,122,No,No,21.7,2.4,14884
2024-05-18,S004,P016,Home,West,392,115,No,No,27.6,2.2,45080
2024-05-18,S004,P003,Grocery,West,880,129,No,No,25.6,5.3,113520
2024-05-18,S004,P020,Home,West,150,117,Yes,No,26.4,1.6,17550
2024-05-18,S004,P018,Clothing,West,891,34,No,No,27.8,2.4,30294
2024-05-18,S004,P007,Grocery,West,720,93,Yes,No,26.4,2.6,66960
2024-05-18,S004,P019,Grocery,West,683,89,Yes,No,24.6,3.2,60787
2024-05-18,S005,P016,Home,Central,392,30,Yes,No,20.4,4.9,11760
2024-05-18,S005,P018,Clothing,Central,891,127,No,No,29.0,5.3,113157
2024-05-18,S005,P020,Home,Central,150,48,No,No,32.5,3.1,7200
2024-05-18,S005,P007,Grocery,Central,720,84,No,No,21.4,4.9,60480
2024-05-18,S005,P005,Electronics,Central,126,134,No,No,27.2,3.0,16884
2024-05-18,S005,P019,Grocery,Central,683,144,No,No,24.4,5.8,98352
2024-05-18,S005,P015,Grocery,Central,107,53,No,No,23.6,2.4,5671
2024-05-19,S001,P016,Home,North,392,61,Yes,No,28.6,1.6,23912
2024-05-19,S001,P012,Home,North,234,97,Yes,No,22.5,6.0,22698
2024-05-19,S001,P013,Electronics,North,350,49,No,No,20.9,2.3,17150
2024-05-19,S001,P005,Electronics,North,126,57,Yes,No,15.0,2.7,7182
2024-05-19,S001,P019,Grocery,North,683,34,No,No,18.2,4.2,23222
2024-05-19,S001,P007,Grocery,North,720,23,No,No,24.4,7.7,16560
2024-05-19,S001,P014,Clothing,North,478,77,No,No,20.4,0.6,36806
2024-05-19,S002,P009,Electronics,South,634,111,Yes,No,29.9,1.4,70374
2024-05-19,S002,P017,Electronics,South,119,56,No,No,21.5,6.9,6664
2024-05-19,S002,P011,Grocery,South,486,135,No,No,30.3,0.0,65610
2024-05-19,S002,P012,Home,South,234,127,No,No,27.6,2.0,29718
2024-05-19,S002,P018,Clothing,South,891,114,No,No,31.6,4.1,101574
2024-05-19,S002,P010,Clothing,South,141,98,No,No,27.7,0.0,13818
2024-05-19,S002,P003,Grocery,South,880,75,No,No,30.8,0.4,66000
2024-05-19,S003,P003,Grocery,East,880,49,No,No,12.8,4.1,43120
2024-05-19,S003,P005,Electronics,East,126,123,Yes,No,21.9,4.0,15498
2024-05-19,S003,P019,Grocery,East,683,88,No,No,24.5,1.5,60104
2024-05-19,S003,P004,Home,East,290,47,No,No,27.6,0.7,13630
2024-05-19,S003,P015,Grocery,East,107,53,No,No,18.3,1.7,5671
2024-05-19,S003,P002,Clothing,East,455,111,No,No,23.5,3.6,50505
2024-05-19,S003,P006,Clothing,East,91,88,No,No,22.0,2.2,8008
2024-05-19,S004,P018,Clothing,West,891,67,No,No,19.6,5.7,59697
2024-05-19,S004,P008,Home,West,40,66,No,No,27.5,1.9,2640
2024-05-19,S004,P003,Grocery,West,880,55,No,No,24.5,1.8,48400
2024-05-19,S004,P012,Home,West,234,75,No,No,22.2,4.9,17550
2024-05-19,S004,P017,Electronics,West,119,43,No,No,22.2,0.9,5117
2024-05-19,S004,P015,Grocery,West,107,65,No,No,20.9,3.5,6955
2024-05-19,S004,P011,Grocery,West,486,46,No,No,20.8,2.3,22356
2024-05-19,S005,P011,Grocery,Central,486,23,No,No,25.8,5.6,11178
2024-05-19,S005,P014,Clothing,Central,478,102,Yes,No,20.1,4.8,48756
2024-05-19,S005,P016,Home,Central,392,119,Yes,No,22.5,5.0,46648
2024-05-19,S005,P005,Electronics,Central,126,78,No,No,16.9,6.0,9828
2024-05-19,S005,P004,Home,Central,290,133,No,No,18.5,6.4,38570
2024-05-19,S005,P013,Electronics,Central,350,76,Yes,No,19.5,1.2,26600
2024-05-19,S005,P009,Electronics,Central,634,96,No,No,27.8,2.7,60864
2024-05-20,S001,P004,Home,North,290,83,Yes,No,19.2,1.3,24070
2024-05-20,S001,P001,Electronics,North,122,47,Yes,No,25.5,4.5,5734
2024-05-20,S001,P009,Electronics,North,634,89,No,No,17.5,4.3,56426
2024-05-20,S001,P005,Electronics,North,126,46,No,No,23.1,2.3,5796
2024-05-20,S001,P007,Grocery,North,720,119,Yes,No,23.2,4.2,85680
2024-05-20,S001,P019,Grocery,North,683,43,No,No,15.2,5.8,29369
2024-05-20,S001,P016,Home,North,392,57,No,No,20.7,4.1,22344
2024-05-20,S002,P011,Grocery,South,486,29,No,No,28.4,1.8,14094
2024-05-20,S002,P016,Home,South,392,112,Yes,No,27.0,3.4,43904
2024-05-20,S002,P013,Electronics,South,350,32,Yes,No,26.4,1.7,11200
2024-05-20,S002,P007,Grocery,South,720,64,Yes,No,31.9,3.5,46080
2024-05-20,S002,P009,Electronics,South,634,31,No,No,31.3,5.7,19654
2024-05-20,S002,P019,Grocery,South,683,112,No,No,30.8,1.1,76496
2024-05-20,S002,P008,Home,South,40,76,No,No,32.1,0.2,3040
2024-05-20,S003,P002,Clothing,East,455,75,Yes,No,21.1,4.4,34125
2024-05-20,S003,P016,Home,East,392,68,No,No,16.9,2.3,26656
2024-05-20,S003,P014,Clothing,East,478,80,Yes,No,24.3,3.2,38240
2024-05-20,S003,P006,Clothing,East,91,73,No,No,24.1,4.8,6643
2024-05-20,S003,P015,Grocery,East,107,25,Yes,No,18.5,0.0,2675
2024-05-20,S003,P020,Home,East,150,27,No,No,25.3,0.2,4050
2024-05-20,S003,P004,Home,East,290,66,No,No,15.1,2.7,19140
2024-05-20,S004,P010,Clothing,West,141,51,No,No,25.4,5.2,7191
2024-05-20,S004,P007,Grocery,West,720,30,No,No,24.0,7.0,21600
2024-05-20,S004,P018,Clothing,West,891,19,No,No,23.2,2.0,16929
2024-05-20,S004,P002,Clothing,West,455,96,No,No,29.3,1.8,43680
2024-05-20,S004,P019,Grocery,West,683,74,No,No,25.8,1.2,50542
2024-05-20,S004,P015,Grocery,West,107,113,No,No,18.8,1.1,12091
2024-05-20,S004,P004,Home,West,290,45,No,No,23.7,0.8,13050
2024-05-20,S005,P019,Grocery,Central,683,66,No,No,17.4,2.8,45078
2024-05-20,S005,P020,Home,Central,150,35,No,No,20.4,1.1,5250
2024-05-20,S005,P015,Grocery,Central,107,31,No,No,23.4,0.0,3317
2024-05-20,S005,P009,Electronics,Central,634,115,Yes,No,29.3,0.0,72910
2024-05-20,S005,P007,Grocery,Central,720,107,No,No,20.1,5.3,77040
2024-05-20,S005,P010,Clothing,Central,141,66,No,No,16.9,2.0,9306
2024-05-20,S005,P016,Home,Central,392,28,No,No,22.8,2.5,10976
2024-05-21,S001,P013,Electronics,North,350,90,No,No,20.5,4.0,31500
2024-05-21,S001,P020,Home,North,150,47,No,No,14.1,4.3,7050
2024-05-21,S001,P005,Electronics,North,126,95,No,No,16.0,3.4,11970
2024-05-21,S001,P011,Grocery,North,486,92,Yes,No,27.0,2.9,44712
2024-05-21,S001,P015,Grocery,North,107,41,Yes,No,27.3,3.3,4387
2024-05-21,S001,P004,Home,North,290,102,No,No,27.8,4.2,29580
2024-05-21,S001,P018,Clothing,North,891,52,Yes,No,20.7,0.0,46332
2024-05-21,S002,P001,Electronics,South,122,125,No,No,22.5,4.9,15250
2024-05-21,S002,P004,Home,South,290,62,Yes,No,27.0,4.6,17980
2024-05-21,S002,P012,Home,South,234,120,No,No,27.7,1.5,28080
2024-05-21,S002,P013,Electronics,South,350,18,No,No,24.9,2.8,6300
2024-05-21,S002,P003,Grocery,South,880,24,No,No,27.4,0.0,21120
2024-05-21,S002,P017,Electronics,South,119,44,No,No,33.2,0.1,5236
2024-05-21,S002,P016,Home,South,392,107,No,No,33.9,2.2,41944
2024-05-21,S003,P006,Clothing,East,91,61,Yes,No,19.9,4.3,5551
2024-05-21,S003,P007,Grocery,East,720,100,No,No,19.4,2.1,72000
2024-05-21,S003,P010,Clothing,East,141,78,No,No,17.6,4.5,10998
2024-05-21,S003,P020,Home,East,150,117,No,No,16.3,0.0,17550
2024-05-21,S003,P016,Home,East,392,72,No,No,26.2,4.7,28224
2024-05-21,S003,P009,Electronics,East,634,149,Yes,No,17.6,7.7,94466
2024-05-21,S003,P015,Grocery,East,107,24,No,No,20.6,2.3,2568
2024-05-21,S004,P011,Grocery,West,486,29,No,No,23.7,1.0,14094
2024-05-21,S004,P014,Clothing,West,478,70,No,No,27.2,8.1,33460
2024-05-21,S004,P002,Clothing,West,455,46,No,No,16.2,2.9,20930
2024-05-21,S004,P017,Electronics,West,119,36,No,No,20.0,3.0,4284
2024-05-21,S004,P013,Electronics,West,350,60,No,No,18.9,2.7,21000
2024-05-21,S004,P018,Clothing,West,891,91,Yes,No,20.2,0.5,81081
2024-05-21,S004,P008,Home,West,40,87,Yes,No,27.9,4.0,3480
2024-05-21,S005,P013,Electronics,Central,350,91,No,No,21.0,5.0,31850
2024-05-21,S005,P018,Clothing,Central,891,119,Yes,No,25.8,1.1,106029
2024-05-21,S005,P011,Grocery,Central,486,60,No,No,26.4,2.5,29160
2024-05-21,S005,P007,Grocery,Central,720,25,No,No,22.4,4.3,18000
2024-05-21,S005,P004,Home,Central,290,84,No,No,20.2,0.0,24360
2024-05-21,S005,P016,Home,Central,392,124,No,No,29.9,1.5,48608
2024-05-21,S005,P014,Clothing,Central,478,102,No,No,22.7,3.3,48756
2024-05-22,S001,P020,Home,North,150,68,No,No,18.2,1.1,10200
2024-05-22,S001,P005,Electronics,North,126,76,Yes,No,24.1,0.0,9576
2024-05-22,S001,P002,Clothing,North,455,112,No,No,19.7,0.6,50960
2024-05-22,S001,P007,Grocery,North,720,116,Yes,No,26.2,5.2,83520
2024-05-22,S001,P013,Electronics,North,350,71,No,No,26.0,2.9,24850
2024-05-22,S001,P016,Home,North,392,99,No,No,19.8,3.0,38808
2024-05-22,S001,P011,Grocery,North,486,32,No,No,14.2,8.1,15552
2024-05-22,S002,P018,Clothing,South,891,137,Yes,No,20.0,4.2,122067
2024-05-22,S002,P016,Home,South,392,41,No,No,26.3,3.2,16072
2024-05-22,S002,P006,Clothing,South,91,118,No,No,35.4,7.7,10738
2024-05-22,S002,P004,Home,South,290,100,No,No,28.3,4.2,29000
2024-05-22,S002,P019,Grocery,South,683,53,Yes,No,26.8,5.7,36199
2024-05-22,S002,P015,Grocery,South,107,39,No,No,22.2,0.0,4173
2024-05-22,S002,P014,Clothing,South,478,33,Yes,No,31.7,2.7,15774
2024-05-22,S003,P004,Home,East,290,109,No,No,18.0,2.4,31610
2024-05-22,S003,P001,Electronics,East,122,83,No,No,19.4,0.2,10126
2024-05-22,S003,P007,Grocery,East,720,147,Yes,No,14.9,2.4,105840
2024-05-22,S003,P014,Clothing,East,478,32,No,No,26.6,5.1,15296
2024-05-22,S003,P008,Home,East,40,44,Yes,No,16.6,3.9,1760
2024-05-22,S003,P005,Electronics,East,126,31,No,No,22.8,0.8,3906
2024-05-22,S003,P012,Home,East,234,72,No,No,23.0,0.0,16848
2024-05-22,S004,P020,Home,West,150,28,Yes,No,21.4,0.0,4200
2024-05-22,S004,P014,Clothing,West,478,24,No,No,26.2,2.1,11472
2024-05-22,S004,P016,Home,West,392,35,Yes,No,16.6,2.4,13720
2024-05-22,S004,P006,Clothing,West,91,20,No,No,24.3,2.1,1820
2024-05-22,S004,P003,Grocery,West,880,129,Yes,No,17.0,4.9,113520
2024-05-22,S004,P004,Home,West,290,70,No,No,20.1,4.1,20300
2024-05-22,S004,P011,Grocery,West,486,112,No,No,24.8,2.5,54432
2024-05-22,S005,P005,Electronics,Central,126,98,No,No,21.3,0.8,12348
2024-05-22,S005,P013,Electronics,Central,350,104,Yes,No,21.6,2.5,36400
2024-05-22,S005,P004,Home,Central,290,107,No,No,16.6,0.2,31030
2024-05-22,S005,P011,Grocery,Central,486,69,No,No,24.6,1.8,33534
2024-05-22,S005,P017,Electronics,Central,119,69,Yes,No,22.5,4.2,8211
2024-05-22,S005,P003,Grocery,Central,880,40,No,No,21.3,2.1,35200
2024-05-22,S005,P014,Clothing,Central,478,31,No,No,21.8,0.0,14818
2024-05-23,S001,P019,Grocery,North,683,60,No,No,22.6,2.2,40980
2024-05-23,S001,P015,Grocery,North,107,22,No,No,17.9,2.3,2354
2024-05-23,S001,P006,Clothing,North,91,13,No,No,22.6,2.9,1183
2024-05-23,S001,P003,Grocery,North,880,49,Yes,No,24.5,1.6,43120
2024-05-23,S001,P020,Home,North,150,86,Yes,No,20.0,5.9,12900
2024-05-23,S001,P014,Clothing,North,478,80,No,No,16.8,7.4,38240
2024-05-23,S001,P010,Clothing,North,141,44,No,No,21.4,1.1,6204
2024-05-23,S002,P006,Clothing,South,91,25,No,No,32.4,0.0,2275
2024-05-23,S002,P012,Home,South,234,145,Yes,No,25.3,6.6,33930
2024-05-23,S002,P020,Home,South,150,111,Yes,No,30.5,2.0,16650
2024-05-23,S002,P003,Grocery,South,880,8,No,No,26.2,3.6,7040
2024-05-23,S002,P015,Grocery,South,107,35,No,No,30.5,0.0,3745
2024-05-23,S002,P017,Electronics,South,119,25,No,No,24.3,0.8,2975
2024-05-23,S002,P004,Home,South,290,50,No,No,32.0,4.5,14500
2024-05-23,S003,P004,Home,East,290,106,No,No,27.9,3.0,30740
2024-05-23,S003,P008,Home,East,40,71,Yes,No,27.8,1.4,2840
2024-05-23,S003,P012,Home,East,234,162,Yes,No,27.0,7.0,37908
2024-05-23,S003,P010,Clothing,East,141,91,No,No,21.5,1.3,12831
2024-05-23,S003,P017,Electronics,East,119,73,No,No,15.0,3.6,8687
2024-05-23,S003,P005,Electronics,East,126,30,Yes,No,19.8,2.3,3780
2024-05-23,S003,P002,Clothing,East,455,98,No,No,17.2,4.1,44590
2024-05-23,S004,P001,Electronics,West,122,120,Yes,No,23.3,1.0,14640
2024-05-23,S004,P004,Home,West,290,110,No,No,18.2,3.9,31900
2024-05-23,S004,P017,Electronics,West,119,41,Yes,No,23.1,0.0,4879
2024-05-23,S004,P015,Grocery,West,107,115,No,No,14.3,4.3,12305
2024-05-23,S004,P016,Home,West,392,117,No,No,24.9,1.5,45864
2024-05-23,S004,P013,Electronics,West,350,33,No,No,19.7,5.2,11550
2024-05-23,S004,P003,Grocery,West,880,100,No,No,23.2,1.4,88000
2024-05-23,S005,P001,Electronics,Central,122,113,Yes,No,29.0,3.5,13786
2024-05-23,S005,P011,Grocery,Central,486,72,No,No,26.3,0.0,34992
2024-05-23,S005,P013,Electronics,Central,350,70,No,No,28.4,2.4,24500
2024-05-23,S005,P019,Grocery,Central,683,90,No,No,22.3,6.5,61470
2024-05-23,S005,P015,Grocery,Central,107,68,No,No,12.5,1.1,7276
2024-05-23,S005,P007,Grocery,Central,720,32,No,No,22.3,5.0,23040
2024-05-23,S005,P014,Clothing,Central,478,150,Yes,No,27.3,6.1,71700
2024-05-24,S001,P003,Grocery,North,880,94,Yes,No,6.8,3.2,82720
2024-05-24,S001,P006,Clothing,North,91,40,Yes,No,30.9,5.4,3640
2024-05-24,S001,P009,Electronics,North,634,90,No,No,19.6,2.0,57060
2024-05-24,S001,P013,Electronics,North,350,138,Yes,No,25.9,2.0,48300
2024-05-24,S001,P017,Electronics,North,119,96,Yes,No,22.9,3.3,11424
2024-05-24,S001,P012,Home,North,234,1,No,No,26.0,2.8,234
2024-05-24,S001,P004,Home,North,290,40,No,No,22.2,4.0,11600
2024-05-24,S002,P012,Home,South,234,95,No,No,25.2,2.1,22230
2024-05-24,S002,P017,Electronics,South,119,105,Yes,No,36.3,0.0,12495
2024-05-24,S002,P020,Home,South,150,74,No,No,29.1,5.2,11100
2024-05-24,S002,P015,Grocery,South,107,101,No,No,31.0,1.4,10807
2024-05-24,S002,P001,Electronics,South,122,104,No,No,32.4,3.3,12688
2024-05-24,S002,P007,Grocery,South,720,59,Yes,No,29.2,1.2,42480
2024-05-24,S002,P016,Home,South,392,104,Yes,No,20.6,3.3,40768
2024-05-24,S003,P004,Home,East,290,39,No,No,21.1,2.7,11310
2024-05-24,S003,P012,Home,East,234,51,No,No,26.1,4.1,11934
2024-05-24,S003,P003,Grocery,East,880,24,Yes,No,27.5,3.5,21120
2024-05-24,S003,P020,Home,East,150,88,No,No,24.9,4.3,13200
2024-05-24,S003,P016,Home,East,392,28,No,No,22.5,3.7,10976
2024-05-24,S003,P014,Clothing,East,478,119,No,No,17.4,5.9,56882
2024-05-24,S003,P001,Electronics,East,122,19,No,No,21.6,3.8,2318
2024-05-24,S004,P004,Home,West,290,107,No,No,16.1,2.7,31030
2024-05-24,S004,P012,Home,West,234,37,No,No,25.6,5.8,8658
2024-05-24,S004,P006,Clothing,West,91,39,No,No,23.9,1.6,3549
2024-05-24,S004,P014,Clothing,West,478,96,Yes,No,19.7,3.3,45888
2024-05-24,S004,P020,Home,West,150,39,No,No,22.0,0.3,5850
2024-05-24,S004,P013,Electronics,West,350,21,Yes,No,18.8,3.7,7350
2024-05-24,S004,P002,Clothing,West,455,79,No,No,20.3,0.5,35945
2024-05-24,S005,P008,Home,Central,40,97,No,No,18.0,0.0,3880
2024-05-24,S005,P010,Clothing,Central,141,144,Yes,No,30.2,2.6,20304
2024-05-24,S005,P004,Home,Central,290,32,No,No,18.7,0.7,9280
2024-05-24,S005,P009,Electronics,Central,634,61,No,No,16.8,2.3,38674
2024-05-24,S005,P019,Grocery,Central,683,50,Yes,No,27.2,2.4,34150
2024-05-24,S005,P002,Clothing,Central,455,33,No,No,20.2,0.0,15015
2024-05-24,S005,P017,Electronics,Central,119,101,No,No,20.9,2.4,12019
2024-05-25,S001,P001,Electronics,North,122,29,No,No,20.0,8.2,3538
2024-05-25,S001,P010,Clothing,North,141,35,Yes,No,27.2,2.0,4935
2024-05-25,S001,P008,Home,North,40,138,No,No,21.3,2.9,5520
2024-05-25,S001,P006,Clothing,North,91,88,No,No,15.2,6.8,8008
2024-05-25,S001,P009,Electronics,North,634,130,No,No,24.5,7.3,82420
2024-05-25,S001,P002,Clothing,North,455,51,No,No,23.4,4.8,23205
2024-05-25,S001,P013,Electronics,North,350,117,No,No,24.7,1.6,40950
2024-05-25,S002,P012,Home,South,234,154,Yes,No,30.8,6.6,36036
2024-05-25,S002,P006,Clothing,South,91,29,No,No,20.9,1.1,2639
2024-05-25,S002,P005,Electronics,South,126,8,No,No,45.3,3.9,1008
2024-05-25,S002,P007,Grocery,South,720,103,Yes,No,26.5,3.1,74160
2024-05-25,S002,P010,Clothing,South,141,59,No,No,27.2,4.0,8319
2024-05-25,S002,P009,Electronics,South,634,97,No,No,17.5,3.3,61498
2024-05-25,S002,P018,Clothing,South,891,39,No,No,26.9,0.0,34749
2024-05-25,S003,P010,Clothing,East,141,142,No,No,27.4,7.6,20022
2024-05-25,S003,P002,Clothing,East,455,90,Yes,No,21.5,4.0,40950
2024-05-25,S003,P011,Grocery,East,486,107,No,No,35.8,1.5,52002
2024-05-25,S003,P016,Home,East,392,80,Yes,No,23.0,5.4,31360
2024-05-25,S003,P020,Home,East,150,104,No,No,21.9,3.4,15600
2024-05-25,S003,P018,Clothing,East,891,57,No,No,21.1,6.0,50787
2024-05-25,S003,P013,Electronics,East,350,98,Yes,No,19.4,0.4,34300
2024-05-25,S004,P006,Clothing,West,91,130,No,No,26.3,1.1,11830
2024-05-25,S004,P001,Electronics,West,122,111,Yes,No,24.3,5.6,13542
2024-05-25,S004,P011,Grocery,West,486,120,Yes,No,22.3,6.1,58320
2024-05-25,S004,P003,Grocery,West,880,106,No,No,14.5,1.2,93280
2024-05-25,S004,P005,Electronics,West,126,72,Yes,No,26.1,4.9,9072
2024-05-25,S004,P010,Clothing,West,141,142,Yes,No,14.7,1.9,20022
2024-05-25,S004,P018,Clothing,West,891,42,No,No,19.4,3.3,37422
2024-05-25,S005,P008,Home,Central,40,57,Yes,No,24.4,1.1,2280
2024-05-25,S005,P020,Home,Central,150,50,No,No,17.0,2.0,7500
2024-05-25,S005,P018,Clothing,Central,891,21,Yes,No,19.0,1.1,18711
2024-05-25,S005,P001,Electronics,Central,122,65,Yes,No,17.8,3.5,7930
2024-05-25,S005,P015,Grocery,Central,107,99,No,No,23.0,3.1,10593
2024-05-25,S005,P004,Home,Central,290,162,Yes,No,26.4,1.8,46980
2024-05-25,S005,P007,Grocery,Central,720,65,Yes,No,26.1,3.7,46800
2024-05-26,S001,P005,Electronics,North,126,80,Yes,No,16.8,0.0,10080
2024-05-26,S001,P020,Home,North,150,121,No,No,13.9,6.0,18150
2024-05-26,S001,P006,Clothing,North,91,76,No,No,28.3,2.2,6916
2024-05-26,S001,P004,Home,North,290,48,No,No,15.6,7.2,13920
2024-05-26,S001,P008,Home,North,40,77,No,No,13.0,3.1,3080
2024-05-26,S001,P003,Grocery,North,880,108,Yes,No,25.2,1.6,95040
2024-05-26,S001,P001,Electronics,North,122,55,No,No,19.1,2.9,6710
2024-05-26,S002,P012,Home,South,234,52,Yes,No,33.7,2.8,12168
2024-05-26,S002,P019,Grocery,South,683,130,No,No,21.5,0.0,88790
2024-05-26,S002,P009,Electronics,South,634,62,Yes,No,20.7,7.0,39308
2024-05-26,S002,P020,Home,South,150,23,No,No,33.1,4.7,3450
2024-05-26,S002,P010,Clothing,South,141,131,No,No,25.2,0.0,18471
2024-05-26,S002,P008,Home,South,40,43,No,No,26.8,2.3,1720
2024-05-26,S002,P006,Clothing,South,91,92,No,No,26.0,4.9,8372
2024-05-26,S003,P003,Grocery,East,880,112,No,No,22.3,2.1,98560
2024-05-26,S003,P009,Electronics,East,634,109,No,No,21.4,3.5,69106
2024-05-26,S003,P005,Electronics,East,126,85,No,No,17.0,2.3,10710
2024-05-26,S003,P020,Home,East,150,158,Yes,No,30.0,4.9,23700
2024-05-26,S003,P011,Grocery,East,486,86,No,No,25.0,2.4,41796
2024-05-26,S003,P008,Home,East,40,81,No,No,20.9,0.4,3240
2024-05-26,S003,P006,Clothing,East,91,71,No,No,21.5,0.5,6461
2024-05-26,S004,P002,Clothing,West,455,37,No,No,21.3,2.2,16835
2024-05-26,S004,P020,Home,West,150,39,No,No,19.0,3.0,5850
2024-05-26,S004,P007,Grocery,West,720,90,No,No,16.1,5.8,64800
2024-05-26,S004,P009,Electronics,West,634,54,No,No,24.9,6.0,34236
2024-05-26,S004,P013,Electronics,West,350,93,No,No,17.6,6.0,32550
2024-05-26,S004,P006,Clothing,West,91,160,Yes,No,24.3,0.9,14560
2024-05-26,S004,P005,Electronics,West,126,55,No,No,20.5,0.8,6930
2024-05-26,S005,P014,Clothing,Central,478,86,Yes,No,14.8,4.8,41108
2024-05-26,S005,P003,Grocery,Central,880,93,No,No,32.7,3.1,81840
2024-05-26,S005,P004,Home,Central,290,92,Yes,No,25.7,2.8,26680
2024-05-26,S005,P006,Clothing,Central,91,126,No,No,20.3,4.5,11466
2024-05-26,S005,P020,Home,Central,150,54,No,No,22.9,0.3,8100
2024-05-26,S005,P010,Clothing,Central,141,58,No,No,14.4,1.8,8178
2024-05-26,S005,P012,Home,Central,234,53,Yes,No,29.1,1.0,12402
2024-05-27,S001,P006,Clothing,North,91,100,No,No,16.1,2.3,9100
2024-05-27,S001,P005,Electronics,North,126,82,No,No,19.6,3.4,10332
2024-05-27,S001,P013,Electronics,North,350,38,No,No,22.2,3.0,13300
2024-05-27,S001,P012,Home,North,234,77,No,No,17.3,4.8,18018
2024-05-27,S001,P009,Electronics,North,634,57,Yes,No,21.8,0.7,36138
2024-05-27,S001,P007,Grocery,North,720,69,Yes,No,20.6,3.7,49680
2024-05-27,S001,P016,Home,North,392,60,Yes,No,26.2,1.9,23520
2024-05-27,S002,P005,Electronics,South,126,102,Yes,No,28.2,5.1,12852
2024-05-27,S002,P010,Clothing,South,141,23,No,No,28.9,4.1,3243
2024-05-27,S002,P018,Clothing,South,891,56,No,No,28.0,0.7,49896
2024-05-27,S002,P008,Home,South,40,77,No,No,32.9,2.0,3080
2024-05-27,S002,P011,Grocery,South,486,39,No,No,31.6,4.4,18954
2024-05-27,S002,P002,Clothing,South,455,101,Yes,No,29.5,2.6,45955
2024-05-27,S002,P001,Electronics,South,122,97,Yes,No,20.4,1.6,11834
2024-05-27,S003,P014,Clothing,East,478,79,No,No,22.6,5.6,37762
2024-05-27,S003,P005,Electronics,East,126,36,No,No,17.7,2.1,4536
2024-05-27,S003,P012,Home,East,234,68,No,No,17.3,4.6,15912
2024-05-27,S003,P018,Clothing,East,891,13,No,No,19.0,3.8,11583
2024-05-27,S003,P002,Clothing,East,455,48,No,No,28.2,3.5,21840
2024-05-27,S003,P006,Clothing,East,91,27,No,No,15.4,0.0,2457
2024-05-27,S003,P019,Grocery,East,683,49,No,No,19.3,7.5,33467
2024-05-27,S004,P006,Clothing,West,91,41,No,No,18.9,4.7,3731
2024-05-27,S004,P018,Clothing,West,891,39,No,No,23.7,3.9,34749
2024-05-27,S004,P016,Home,West,392,48,No,No,25.5,4.7,18816
2024-05-27,S004,P003,Grocery,West,880,113,Yes,No,21.9,3.5,99440
2024-05-27,S004,P005,Electronics,West,126,48,No,No,32.5,2.8,6048
2024-05-27,S004,P013,Electronics,West,350,84,No,No,17.3,7.7,29400
2024-05-27,S004,P019,Grocery,West,683,91,Yes,No,30.3,0.5,62153
2024-05-27,S005,P012,Home,Central,234,104,Yes,No,17.5,2.3,24336
2024-05-27,S005,P002,Clothing,Central,455,79,No,No,23.6,0.0,35945
2024-05-27,S005,P007,Grocery,Central,720,115,No,No,24.9,3.3,82800
2024-05-27,S005,P015,Grocery,Central,107,118,Yes,No,13.1,3.9,12626
2024-05-27,S005,P005,Electronics,Central,126,15,No,No,14.9,6.0,1890
2024-05-27,S005,P010,Clothing,Central,141,120,Yes,No,22.0,2.8,16920
2024-05-27,S005,P018,Clothing,Central,891,131,Yes,No,19.4,0.0,116721
2024-05-28,S001,P003,Grocery,North,880,44,No,No,31.0,3.4,38720
2024-05-28,S001,P009,Electronics,North,634,93,No,No,23.5,2.9,58962
2024-05-28,S001,P011,Grocery,North,486,36,No,No,22.3,0.9,17496
2024-05-28,S001,P008,Home,North,40,79,No,No,13.1,1.4,3160
2024-05-28,S001,P016,Home,North,392,42,No,No,28.1,3.7,16464
2024-05-28,S001,P013,Electronics,North,350,88,No,No,21.3,5.2,30800
2024-05-28,S001,P002,Clothing,North,455,43,No,No,22.0,5.3,19565
2024-05-28,S002,P011,Grocery,South,486,41,No,No,27.5,0.6,19926
2024-05-28,S002,P004,Home,South,290,59,No,No,25.5,2.6,17110
2024-05-28,S002,P012,Home,South,234,68,No,No,31.5,1.0,15912
2024-05-28,S002,P009,Electronics,South,634,33,No,No,21.0,7.9,20922
2024-05-28,S002,P018,Clothing,South,891,113,Yes,No,24.1,2.9,100683
2024-05-28,S002,P014,Clothing,South,478,93,No,No,27.7,2.5,44454
2024-05-28,S002,P002,Clothing,South,455,105,No,No,29.5,0.9,47775
2024-05-28,S003,P005,Electronics,East,126,106,No,No,25.5,1.3,13356
2024-05-28,S003,P002,Clothing,East,455,36,No,No,28.0,3.5,16380
2024-05-28,S003,P013,Electronics,East,350,22,No,No,21.7,6.5,7700
2024-05-28,S003,P011,Grocery,East,486,101,No,No,18.7,2.0,49086
2024-05-28,S003,P004,Home,East,290,107,No,No,21.4,1.6,31030
2024-05-28,S003,P007,Grocery,East,720,100,No,No,24.1,2.2,72000
